title,slug,videoUrl,description,brand,categories,specifications,shippingAndReturns,rating,isBestSeller,isNewArrival,isFeatured,isOnDeal,variant_name,variant_sku,variant_price,variant_salePrice,variant_stock,variant_inStock,variant_images,variant_weight,variant_height,variant_width,variant_depth,attribute1_name,attribute1_value,attribute2_name,attribute2_value,attribute3_name,attribute3_value
,,,,,,,,,,,,,100 Litre / Standard,PV_MZ22600037AZLFN_100-litre_standard,890.0,,10,TRUE,https://content.public.markaz.app/markazimagevideo/public/products/239-39257-215539-product-2.jpeg,,,19,,Size,100 Litre,Color,Standard,,
"Sugar Control L14 Acupressure Point Clip - 1 Pcs, Clinically",sugar-control-l14-acupressure-point-clip---1-pcs-clinically,,"Discover the Sugar Control L14 Acupressure Point Clip, designed to help manage health concerns effectively. This user-friendly tool is compact, perfect for home or travel, and features clinically-proven effectiveness. Enhance your wellness journey with this easy-to-use, durable clip, tailored for convenience and optimal health support. Take control of your health today!",,Health Accessories,"Material: ABS Plastic | | Number Of Pieces: 1 Pc | | Product Feature: Clinically-Proven Effectiveness For Specific Health Concerns | | Experience the benefits of the Sugar Control L14 Acupressure Point Clip, designed for clinically-proven effectiveness in managing specific health concerns. This portable and easy-to-use clip is perfect for enhancing your wellness routine, keeping your health in check anytime, anywhere. Enjoy a better quality of life with this innovative solution. |",,5.0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,Standard Size / Black,PV_MZ196200053AMG_standard-size_black,1100.0,,10,TRUE,"https://content.public.markaz.app/markazimagevideo/public/thumbnails/products/196-223-560640-product-3.jpeg,https://content.public.markaz.app/markazimagevideo/public/thumbnails/products/196-223-560640-product-4.jpeg,https://content.public.markaz.app/markazimagevideo/public/thumbnails/products/196-223-560640-product-6.jpeg,https://content.public.markaz.app/markazimagevideo/public/thumbnails/products/196-223-560640-product-1.jpeg,https://content.public.markaz.app/markazimagevideo/public/thumbnails/products/196-223-560640-product-9.jpg,https://content.public.markaz.app/markazimagevideo/public/thumbnails/products/196-223-560640-product-10.jpeg,https://content.public.markaz.app/markazimagevideo/public/thumbnails/products/196-223-560640-product-2.jpeg,https://content.public.markaz.app/markazimagevideo/public/thumbnails/products/196-223-560640-product-8.jpeg,https://content.public.markaz.app/markazimagevideo/public/products/196-223-560640-product-1.jpeg,https://content.public.markaz.app/markazimagevideo/public/thumbnails/products/196-223-560640-product-5.jpeg,https://content.public.markaz.app/markazimagevideo/public/thumbnails/products/196-223-560640-product-1-withcode.jpeg",,,,,Size,Standard Size,Color,Black,,
1 Pc Innovative Headache Relief Patch,1-pc-innovative-headache-relief-patch,,"Experience relief like never before with our 1 Pc Headache Relief Patch. Crafted from gel and featuring an ergonomic design, this patch is perfect for promoting wellness and self-care. Its breathable, hypoallergenic materials make it ideal for sensitive skin. Say goodbye to discomfort and enjoy the convenience of portable relief wherever you go!",,Health Accessories,Material: Gel | | Number Of Pieces: 1 Pc |,,5.0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,Standard Size / Black,PV_MZ1701200068ALHAGS_standard-size_black,2190.0,,100,TRUE,https://content.public.markaz.app/markazimagevideo/public/products/1701-223-606779-product-1.jpg,,,,,Size,Standard Size,Color,Black,,
Nail Fungal Treatment Nail Repair Essences Serum,nail-fungal-treatment-nail-repair-essences-serum,,"Experience effective relief with our Nail Fungus Treatment Serum. Designed for ease of use, this user-friendly solution comes in a convenient 1-piece package. Achieve healthier nails effortlessly with a product that promises easy maintenance and operation, perfect for your self-care routine.",,Health Accessories,"Material: Liquid | | Number Of Pieces: 1 Pc | | Product Feature: User-Friendly Interfaces For Ease Of Operation, Easy To Use And Maintain | | Length: 6 Cm | | Width: 4 Cm | | Height: 6 Cm | | Capacity: 10 Ml |",,5.0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,Standard / Green,PV_MZ1787200002ZZJJTS_standard_green,809.0,,94,TRUE,"https://content.public.markaz.app/markazimagevideo/public/thumbnails/products/1787-223-649389-product-5.webp,https://content.public.markaz.app/markazimagevideo/public/products/1787-223-649389-product-1.webp,https://content.public.markaz.app/markazimagevideo/public/thumbnails/products/1787-223-649389-product-7.webp,https://content.public.markaz.app/markazimagevideo/public/thumbnails/products/1787-223-649389-product-1.webp,https://content.public.markaz.app/markazimagevideo/public/thumbnails/products/1787-223-649389-product-3.webp,https://content.public.markaz.app/markazimagevideo/public/thumbnails/products/1787-223-649389-product-2.webp,https://content.public.markaz.app/markazimagevideo/public/thumbnails/products/1787-223-649389-product-6.webp,https://content.public.markaz.app/markazimagevideo/public/thumbnails/products/1787-223-649389-product-4.webp",,6,4,,Color,Green,Size,Standard,,
50 Pcs Dental Floss Toothpicks,50-pcs-dental-floss-toothpicks,,Dental Floss Flosser Picks Toothpicks Teeth Stick Tooth Cleaning Interdental Brush Dental Floss Pick Oral Hygiene Care Number Of Pieces: 50 Pcs,,Health Accessories,Material: ABS Plastic | | Dental Floss Flosser Picks Toothpicks Teeth Stick | | Tooth Cleaning Interdental Brush Dental Floss Pick Oral Hygiene Care | | Number Of Pieces: 50 Pcs |,,5.0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,Standard Size / White,PV_MZ59420039OEKI_standard-size_white,622.0,,10,TRUE,https://content.public.markaz.app/markazimagevideo/public/products/594-223-419227-product-1.jpg,,,,,Size,Standard Size,Color,White,,
EMS Hip Trainer,ems-hip-trainer,,To Speed Up Your Weight Loss,,Health Accessories,"Material: Resin, Gel | | Product Details: High-Quality Material, Portable And Lightweight Design |",,5.0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,Standard Size / Orange,PV_MZ49200336AFTRD_standard-size_orange,1250.0,,10,TRUE,"https://content.public.markaz.app/markazimagevideo/public/thumbnails/products/511-0-255463-product-4-withcode.jpeg,https://content.public.markaz.app/markazimagevideo/public/thumbnails/products/511-0-255463-product-4.jpeg,https://content.public.markaz.app/markazimagevideo/public/thumbnails/products/511-0-255463-product-3.jpeg,https://content.public.markaz.app/markazimagevideo/public/thumbnails/products/511-0-255463-product-2.jpeg,https://content.public.markaz.app/markazimagevideo/public/thumbnails/products/511-0-255463-product-5.jpeg,https://content.public.markaz.app/markazimagevideo/public/products/511-0-255463-product-4.jpeg,https://content.public.markaz.app/markazimagevideo/public/thumbnails/products/511-0-255463-product-1.jpeg",,,,,Size,Standard Size,Color,Orange,,
Foot Pedal Tummy Trimmer,foot-pedal-tummy-trimmer,,To Speed Up Your Weight Loss,,Health Accessories,"Material: Latex | | Product Details: High-Quality Material, Portable And Lightweight Design, Trims Tummy |",,4.0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,Random Color / Random,PV_MZ49200252AFTRD_random-color_random,908.0,,10,TRUE,https://content.public.markaz.app/markazimagevideo/public/products/511-45736-248448-product-1.jpeg,,,,,Size,Random Color,Color,Random,,
Japenese Pain Relief Gel,japenese-pain-relief-gel,,"Number Of Pieces: 1 Pc Product Feature: Clinically-Proven Effectiveness For Specific Health Concerns, Compact And Lightweight For Travel Or Storage, Compatible With Different Lifestyles",,Health Accessories,"Material: Gel | | Number Of Pieces: 1 Pc | | Product Feature: Clinically-Proven Effectiveness For Specific Health Concerns, Compact And Lightweight For Travel Or Storage, Compatible With Different Lifestyles |",,5.0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,Standard Size / Red,PV_MZ100400354LHLE_standard-size_red,909.0,,100,TRUE,https://content.public.markaz.app/markazimagevideo/public/products/1004-223-650860-product-1.webp,,,,,Size,Standard Size,Color,Red,,
1 Pc Blue Silicone Headache Relief Patch,1-pc-blue-silicone-headache-relief-patch,,"Experience soothing relief with our Blue Silicone Headache Relief Patch. Designed for safety and effectiveness, this portable patch is perfect for on-the-go use. Its breathable and hypoallergenic material is gentle on sensitive skin, providing a comforting solution to your headache. Try it today for a quick and easy remedy that fits seamlessly into your lifestyle!",,Health Accessories,Material: Silicone | | Number Of Pieces: 1 Pc |,,5.0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,Free Size / Blue,PV_MZ1701200240ALHAGS_standard_blue,1309.0,,100,TRUE,"https://content.public.markaz.app/markazimagevideo/public/thumbnails/products/1701-223-622253-product-1.jpg,https://content.public.markaz.app/markazimagevideo/public/thumbnails/products/1701-223-622253-product-1-withcode.jpg,https://content.public.markaz.app/markazimagevideo/public/products/1701-223-622253-product-1.jpg,https://content.public.markaz.app/markazimagevideo/public/thumbnails/products/1701-223-622253-product-4.jpg,https://content.public.markaz.app/markazimagevideo/public/thumbnails/products/1701-223-622253-product-5.jpg,https://content.public.markaz.app/markazimagevideo/public/thumbnails/products/1701-223-622253-product-3.jpg,https://content.public.markaz.app/markazimagevideo/public/thumbnails/products/1701-223-622253-product-2.jpg",,,,,Size,Free Size,Color,Blue,,
Headache & Migraine Relief Cap,headache-migraine-relief-cap,,"The Headache Relief migraine cap provides soothing 360° cooling compression to help ease tension, sinus pressure & migraine discomfort. Its soft & stretchable design fits comfortably around the head, offering fast & drug free relief whenever you need it.",,Health Accessories,"Material: Gel, Synthetic Rubber, Cloth | | Number Of Pieces: 1 Pc |",,5.0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,Free Size / Multicolor,PV_MZ1472200100NETSWS_standard_standard,1309.0,,4,TRUE,"https://content.public.markaz.app/markazimagevideo/public/thumbnails/products/1472-223-675722-product-5.webp,https://content.public.markaz.app/markazimagevideo/public/thumbnails/products/1472-223-675722-product-4.webp,https://content.public.markaz.app/markazimagevideo/public/thumbnails/products/1472-223-675722-product-3.webp,https://content.public.markaz.app/markazimagevideo/public/products/1472-223-675722-product-1.webp,https://content.public.markaz.app/markazimagevideo/public/thumbnails/products/1472-223-675722-product-1-withcode.webp,https://content.public.markaz.app/markazimagevideo/public/thumbnails/products/1472-223-675722-product-2.webp,https://content.public.markaz.app/markazimagevideo/public/thumbnails/products/1472-223-675722-product-1.webp",,,,,Size,Free Size,Color,Multicolor,,
1 Pc Belly Fat Burner Belt,1-pc-belly-fat-burner-belt,,"Transform your wellness journey with our Belly Fat Burner Belt! This durable and reliable accessory is designed for comfort and effectiveness, encouraging healthy habits effortlessly. Made from breathable ABS plastic, it fits seamlessly into any lifestyle. Ideal for personal use or travel, this belt is your perfect partner in promoting self-care and managing health needs.",,Health Accessories,Material: ABS Plastic | | Number Of Pieces: 1 Pc | | * Belly Slim Patch | | * Abdomen Fat Burning | | * Weight Loss Slimmer Tool |,,5.0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,Standard Size / Brown,PV_MZ1304200387ZETS_standard-size_brown,1250.0,,94,TRUE,"https://content.public.markaz.app/markazimagevideo/public/thumbnails/products/1304-223-560628-product-2.jpeg,https://content.public.markaz.app/markazimagevideo/public/thumbnails/products/1304-223-560628-product-1-withcode.jpeg,https://content.public.markaz.app/markazimagevideo/public/thumbnails/products/1304-223-560628-product-5.jpeg,https://content.public.markaz.app/markazimagevideo/public/thumbnails/products/1304-223-560628-product-4.jpeg,https://content.public.markaz.app/markazimagevideo/public/products/1304-223-560628-product-1.jpeg,https://content.public.markaz.app/markazimagevideo/public/thumbnails/products/1304-223-560628-product-1.jpeg,https://content.public.markaz.app/markazimagevideo/public/thumbnails/products/1304-223-560628-product-6.jpeg,https://content.public.markaz.app/markazimagevideo/public/thumbnails/products/1304-223-560628-product-3.jpeg",,,,,Size,Standard Size,Color,Brown,,
"Nail Growth Treatment Serum, 5 Pcs",nail-growth-treatment-serum-5-pcs,,Number Of Pieces: 5 Pcs Product Feature: Promotes Wellness And Self-Care,,Health Accessories,Material: Liquid | | Number Of Pieces: 5 Pcs | | Product Feature: Promotes Wellness And Self-Care |,,5.0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,Standard / White,PV_MZ51100000537AFTS_standard_white,2609.0,,100,TRUE,"https://content.public.markaz.app/markazimagevideo/public/thumbnails/products/511-223-642779-product-9.webp,https://content.public.markaz.app/markazimagevideo/public/thumbnails/products/511-223-642779-product-7.webp,https://content.public.markaz.app/markazimagevideo/public/thumbnails/products/511-223-642779-product-3.webp,https://content.public.markaz.app/markazimagevideo/public/thumbnails/products/511-223-642779-product-5.webp,https://content.public.markaz.app/markazimagevideo/public/thumbnails/products/511-223-642779-product-6.webp,https://content.public.markaz.app/markazimagevideo/public/thumbnails/products/511-223-642779-product-8.webp,https://content.public.markaz.app/markazimagevideo/public/thumbnails/products/511-223-642779-product-4.webp,https://content.public.markaz.app/markazimagevideo/public/products/511-223-642779-product-1.webp,https://content.public.markaz.app/markazimagevideo/public/thumbnails/products/511-223-642779-product-2.webp,https://content.public.markaz.app/markazimagevideo/public/thumbnails/products/511-223-642779-product-1.webp",,,,,Color,White,Size,Standard,,
1 Pc Belly Fat Burner Belt - Durable & Easy To Use for Effective Results,1-pc-belly-fat-burner-belt---durable-easy-to-use-for-effective-results,,"Experience effective weight management with our 1 Pc Belly Fat Burner Belt, crafted from durable ABS plastic. This innovative product promotes wellness and supports various health needs. Whether at home or on the go, enjoy user-friendly operation and maintain your fitness journey effortlessly. Transform your health with our reliable and easy-to-use belt today!",,Health Accessories,Material: ABS Plastic | | Number Of Pieces: 1 Pc | | * Belly Slim Patch | | * Abdomen Fat Burning | | * Weight Loss Slimmer Tool |,,5.0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,Standard Size / Brown,PV_MZ1408200372IATS_standard-size_brown,1250.0,,98,TRUE,"https://content.public.markaz.app/markazimagevideo/public/thumbnails/products/1408-223-560634-product-3.jpeg,https://content.public.markaz.app/markazimagevideo/public/thumbnails/products/1408-223-560634-product-6.jpeg,https://content.public.markaz.app/markazimagevideo/public/thumbnails/products/1408-223-560634-product-4.jpeg,https://content.public.markaz.app/markazimagevideo/public/thumbnails/products/1408-223-560634-product-2.jpeg,https://content.public.markaz.app/markazimagevideo/public/products/1408-223-560634-product-1.jpeg,https://content.public.markaz.app/markazimagevideo/public/thumbnails/products/1408-223-560634-product-1.jpeg,https://content.public.markaz.app/markazimagevideo/public/thumbnails/products/1408-223-560634-product-1-withcode.jpeg,https://content.public.markaz.app/markazimagevideo/public/thumbnails/products/1408-223-560634-product-5.jpeg",,,,,Size,Standard Size,Color,Brown,,
